FILENAME,OBS_DIR,KW_MID_OBS_TIME,KW_OBJNAME,KW_DPRTYPE
NIRPS_2024-05-03T12_26_47_234.fits,2024-05-03,60433.51882800526,CALIB,CALIB_DARK_FLAT
NIRPS_2024-05-03T12_27_37_393.fits,2024-05-03,60433.51940856516,CALIB,CALIB_DARK_FLAT
NIRPS_2024-05-03T12_28_27_553.fits,2024-05-03,60433.51998912416,CALIB,CALIB_DARK_FLAT
NIRPS_2024-05-03T12_29_17_714.fits,2024-05-03,60433.520569683256,CALIB,CALIB_DARK_FLAT
NIRPS_2024-05-03T12_51_01_919.fits,2024-05-03,60433.53566465036,CALIB,FLAT_FLAT
NIRPS_2024-05-03T12_54_22_577.fits,2024-05-03,60433.53805158174,CALIB,DARK_FP
NIRPS_2024-05-03T12_56_08_479.fits,2024-05-03,60433.53927729954,CALIB,FP_FP
NIRPS_2024-05-03T12_57_09_785.fits,2024-05-03,60433.53998686904,CALIB,FP_FP
NIRPS_2024-05-03T12_58_11_092.fits,2024-05-03,60433.54069643814,CALIB,FP_FP
NIRPS_2024-05-03T12_59_12_399.fits,2024-05-03,60433.541406007236,CALIB,FP_FP
NIRPS_2024-05-03T13_00_13_706.fits,2024-05-03,60433.54211557634,CALIB,FP_FP
NIRPS_2024-05-03T13_06_55_025.fits,2024-05-03,60433.54805059308,CALIB,HCONE_FP
NIRPS_2024-05-03T13_12_23_856.fits,2024-05-03,60433.551856506085,CALIB,FP_HCONE
NIRPS_2024-05-03T13_17_52_687.fits,2024-05-03,60433.555662418185,CALIB,HCONE_HCONE
NIRPS_2024-05-03T15_05_27_014.fits,2024-05-03,60433.62907516284,CALIB,FP_FP
NIRPS_2024-05-03T15_06_28_321.fits,2024-05-03,60433.62978473324,CALIB,FP_FP
NIRPS_2024-05-03T15_07_29_628.fits,2024-05-03,60433.63049430194,CALIB,FP_FP
NIRPS_2024-05-03T15_08_30_935.fits,2024-05-03,60433.63120387144,CALIB,FP_FP
NIRPS_2024-05-03T15_09_32_241.fits,2024-05-03,60433.63191344094,CALIB,FP_FP
NIRPS_2024-05-03T15_16_13_560.fits,2024-05-03,60433.63784845678,CALIB,HCONE_FP
NIRPS_2024-05-03T15_21_42_392.fits,2024-05-03,60433.641654371284,CALIB,FP_HCONE
NIRPS_2024-05-03T15_27_11_222.fits,2024-05-03,60433.64546028288,CALIB,HCONE_HCONE
NIRPS_2024-05-03T22_53_00_113.fits,2024-05-03,60433.95353804039,HR1903,TELLU_SKY
NIRPS_2024-05-03T22_53_22_408.fits,2024-05-03,60433.95379607499,HR1903,TELLU_SKY
NIRPS_2024-05-03T22_53_44_701.fits,2024-05-03,60433.954054109985,HR1903,TELLU_SKY
NIRPS_2024-05-03T22_54_06_996.fits,2024-05-03,60433.95431214499,HR1903,TELLU_SKY
NIRPS_2024-05-03T22_54_29_290.fits,2024-05-03,60433.95457017959,HR1903,TELLU_SKY
NIRPS_2024-05-03T22_54_51_585.fits,2024-05-03,60433.954828215086,HR1903,TELLU_SKY
NIRPS_2024-05-03T22_55_13_878.fits,2024-05-03,60433.95508624969,HR1903,TELLU_SKY
NIRPS_2024-05-03T22_55_36_173.fits,2024-05-03,60433.95534428519,HR1903,TELLU_SKY
NIRPS_2024-05-03T22_55_58_467.fits,2024-05-03,60433.95560232019,HR1903,TELLU_SKY
NIRPS_2024-05-03T22_56_20_761.fits,2024-05-03,60433.95586035469,HR1903,TELLU_SKY
NIRPS_PATCHED_2024-05-03T12_00_46_625.fits,2024-05-03,60433.50089442663,CALIB,DARK_DARK
NIRPS_PATCHED_2024-05-03T12_01_59_078.fits,2024-05-03,60433.50173300483,CALIB,DARK_DARK
NIRPS_PATCHED_2024-05-03T12_03_11_532.fits,2024-05-03,60433.50257158303,CALIB,DARK_DARK
NIRPS_2024-05-04T12_09_04_663.fits,2024-05-04,60434.50652974116,CALIB,FLAT_DARK
NIRPS_2024-05-04T12_10_44_993.fits,2024-05-04,60434.50769096906,CALIB,DARK_FLAT
NIRPS_2024-05-04T12_12_36_471.fits,2024-05-04,60434.50898122386,CALIB,CALIB_FLAT_DARK
NIRPS_2024-05-04T12_13_26_631.fits,2024-05-04,60434.509561782856,CALIB,CALIB_FLAT_DARK
NIRPS_2024-05-04T12_14_16_792.fits,2024-05-04,60434.51014234146,CALIB,CALIB_FLAT_DARK
NIRPS_2024-05-04T12_15_06_952.fits,2024-05-04,60434.51072290096,CALIB,CALIB_FLAT_DARK
NIRPS_2024-05-04T12_15_57_112.fits,2024-05-04,60434.51130346086,CALIB,CALIB_FLAT_DARK
NIRPS_2024-05-04T12_16_47_273.fits,2024-05-04,60434.511884019856,CALIB,CALIB_FLAT_DARK
NIRPS_2024-05-04T12_17_37_433.fits,2024-05-04,60434.512464579355,CALIB,CALIB_FLAT_DARK
NIRPS_2024-05-04T12_18_27_594.fits,2024-05-04,60434.51304513886,CALIB,CALIB_FLAT_DARK
NIRPS_2024-05-04T12_19_17_754.fits,2024-05-04,60434.51362569736,CALIB,CALIB_FLAT_DARK
NIRPS_2024-05-04T12_20_07_914.fits,2024-05-04,60434.514206256856,CALIB,CALIB_FLAT_DARK
NIRPS_2024-05-04T12_21_48_245.fits,2024-05-04,60434.51536748576,CALIB,CALIB_DARK_FLAT
NIRPS_2024-05-04T12_22_38_405.fits,2024-05-04,60434.51594804566,CALIB,CALIB_DARK_FLAT
NIRPS_2024-05-04T12_23_28_565.fits,2024-05-04,60434.516528605156,CALIB,CALIB_DARK_FLAT
NIRPS_2024-05-04T12_24_18_725.fits,2024-05-04,60434.51710916516,CALIB,CALIB_DARK_FLAT
NIRPS_2024-05-04T12_25_08_885.fits,2024-05-04,60434.51768972466,CALIB,CALIB_DARK_FLAT
NIRPS_2024-05-04T12_25_59_046.fits,2024-05-04,60434.51827028366,CALIB,CALIB_DARK_FLAT
NIRPS_2024-05-04T12_26_49_206.fits,2024-05-04,60434.51885084266,CALIB,CALIB_DARK_FLAT
NIRPS_2024-05-04T12_27_39_366.fits,2024-05-04,60434.51943140266,CALIB,CALIB_DARK_FLAT
NIRPS_2024-05-04T12_28_29_527.fits,2024-05-04,60434.52001196166,CALIB,CALIB_DARK_FLAT
NIRPS_2024-05-04T12_29_19_687.fits,2024-05-04,60434.52059252066,CALIB,CALIB_DARK_FLAT
NIRPS_2024-05-04T12_51_03_893.fits,2024-05-04,60434.535687495656,CALIB,FLAT_FLAT
NIRPS_2024-05-04T12_54_24_551.fits,2024-05-04,60434.53807443264,CALIB,DARK_FP
NIRPS_2024-05-04T12_56_10_454.fits,2024-05-04,60434.53930015134,CALIB,FP_FP
NIRPS_2024-05-04T12_57_11_760.fits,2024-05-04,60434.54000972094,CALIB,FP_FP
NIRPS_2024-05-04T12_58_13_066.fits,2024-05-04,60434.54071929004,CALIB,FP_FP
NIRPS_2024-05-04T12_59_14_373.fits,2024-05-04,60434.54142886054,CALIB,FP_FP
NIRPS_2024-05-04T13_00_15_680.fits,2024-05-04,60434.54213842914,CALIB,FP_FP
NIRPS_2024-05-04T13_06_57_000.fits,2024-05-04,60434.54807344588,CALIB,HCONE_FP
NIRPS_2024-05-04T13_12_25_831.fits,2024-05-04,60434.551879358885,CALIB,FP_HCONE
NIRPS_2024-05-04T13_17_54_662.fits,2024-05-04,60434.55568527198,CALIB,HCONE_HCONE
NIRPS_2024-05-04T20_47_09_801.fits,2024-05-04,60434.866375936435,CALIB,FP_FP
NIRPS_2024-05-04T20_48_11_108.fits,2024-05-04,60434.86708550644,CALIB,FP_FP
NIRPS_2024-05-04T20_49_12_415.fits,2024-05-04,60434.86779507594,CALIB,FP_FP
NIRPS_2024-05-04T20_50_13_722.fits,2024-05-04,60434.868504645936,CALIB,FP_FP
NIRPS_2024-05-04T20_51_15_028.fits,2024-05-04,60434.86921421554,CALIB,FP_FP
NIRPS_2024-05-04T20_57_56_348.fits,2024-05-04,60434.87514923418,CALIB,HCONE_FP
NIRPS_2024-05-04T21_03_25_179.fits,2024-05-04,60434.87895514809,CALIB,FP_HCONE
NIRPS_2024-05-04T21_08_54_010.fits,2024-05-04,60434.882761059285,CALIB,HCONE_HCONE
NIRPS_2024-05-04T22_38_49_251.fits,2024-05-04,60434.944496417724,HR3131,TELLU_SKY
NIRPS_2024-05-04T22_41_30_876.fits,2024-05-04,60434.946367074524,HR3131,TELLU_SKY
NIRPS_2024-05-04T22_44_12_500.fits,2024-05-04,60434.948237730925,HR3131,TELLU_SKY
NIRPS_PATCHED_2024-05-04T12_00_54_178.fits,2024-05-04,60434.500981838224,CALIB,DARK_DARK
NIRPS_PATCHED_2024-05-04T12_02_06_631.fits,2024-05-04,60434.50182041743,CALIB,DARK_DARK
NIRPS_PATCHED_2024-05-04T12_03_19_085.fits,2024-05-04,60434.50265899703,CALIB,DARK_DARK
NIRPS_2024-05-05T12_08_58_085.fits,2024-05-05,60435.50645360456,CALIB,FLAT_DARK
NIRPS_2024-05-05T12_10_43_995.fits,2024-05-05,60435.50767941976,CALIB,DARK_FLAT
NIRPS_2024-05-05T12_12_35_474.fits,2024-05-05,60435.50896967636,CALIB,CALIB_FLAT_DARK
NIRPS_2024-05-05T12_13_25_634.fits,2024-05-05,60435.50955023816,CALIB,CALIB_FLAT_DARK
NIRPS_2024-05-05T12_14_15_795.fits,2024-05-05,60435.51013079766,CALIB,CALIB_FLAT_DARK
NIRPS_2024-05-05T12_15_05_955.fits,2024-05-05,60435.51071135806,CALIB,CALIB_FLAT_DARK
NIRPS_2024-05-05T12_15_56_115.fits,2024-05-05,60435.511291918956,CALIB,CALIB_FLAT_DARK
NIRPS_2024-05-05T12_16_46_276.fits,2024-05-05,60435.51187247896,CALIB,CALIB_FLAT_DARK
NIRPS_2024-05-05T12_17_36_436.fits,2024-05-05,60435.51245303886,CALIB,CALIB_FLAT_DARK
NIRPS_2024-05-05T12_18_26_597.fits,2024-05-05,60435.51303359926,CALIB,CALIB_FLAT_DARK
NIRPS_2024-05-05T12_19_16_757.fits,2024-05-05,60435.51361415926,CALIB,CALIB_FLAT_DARK
NIRPS_2024-05-05T12_20_06_917.fits,2024-05-05,60435.51419471966,CALIB,CALIB_FLAT_DARK
NIRPS_2024-05-05T12_21_47_248.fits,2024-05-05,60435.51535594996,CALIB,CALIB_DARK_FLAT
NIRPS_2024-05-05T12_22_37_408.fits,2024-05-05,60435.51593651036,CALIB,CALIB_DARK_FLAT
NIRPS_2024-05-05T12_23_27_568.fits,2024-05-05,60435.51651706986,CALIB,CALIB_DARK_FLAT
NIRPS_2024-05-05T12_24_17_729.fits,2024-05-05,60435.51709762976,CALIB,CALIB_DARK_FLAT
NIRPS_2024-05-05T12_25_07_889.fits,2024-05-05,60435.51767819116,CALIB,CALIB_DARK_FLAT
NIRPS_2024-05-05T12_25_58_049.fits,2024-05-05,60435.51825875106,CALIB,CALIB_DARK_FLAT
NIRPS_2024-05-05T12_26_48_210.fits,2024-05-05,60435.51883931106,CALIB,CALIB_DARK_FLAT
NIRPS_2024-05-05T12_27_38_370.fits,2024-05-05,60435.519419870056,CALIB,CALIB_DARK_FLAT
NIRPS_2024-05-05T12_28_28_531.fits,2024-05-05,60435.520000429555,CALIB,CALIB_DARK_FLAT
NIRPS_2024-05-05T12_29_18_691.fits,2024-05-05,60435.52058098946,CALIB,CALIB_DARK_FLAT
NIRPS_2024-05-05T12_51_02_896.fits,2024-05-05,60435.53567596076,CALIB,FLAT_FLAT
NIRPS_2024-05-05T12_54_23_554.fits,2024-05-05,60435.538062892636,CALIB,DARK_FP
NIRPS_2024-05-05T12_56_09_456.fits,2024-05-05,60435.539288609936,CALIB,FP_FP
NIRPS_2024-05-05T12_57_10_763.fits,2024-05-05,60435.53999817994,CALIB,FP_FP
NIRPS_2024-05-05T12_58_12_069.fits,2024-05-05,60435.54070775044,CALIB,FP_FP
NIRPS_2024-05-05T12_59_13_376.fits,2024-05-05,60435.541417320936,CALIB,FP_FP
NIRPS_2024-05-05T13_00_14_683.fits,2024-05-05,60435.54212689094,CALIB,FP_FP
NIRPS_2024-05-05T13_06_56_003.fits,2024-05-05,60435.54806191569,CALIB,HCONE_FP
NIRPS_2024-05-05T13_12_24_835.fits,2024-05-05,60435.55186783058,CALIB,FP_HCONE
NIRPS_2024-05-05T13_17_53_665.fits,2024-05-05,60435.55567374499,CALIB,HCONE_HCONE
NIRPS_2024-05-05T20_01_15_322.fits,2024-05-05,60435.83449538164,CALIB,FP_FP
NIRPS_2024-05-05T20_02_16_628.fits,2024-05-05,60435.83520495304,CALIB,FP_FP
NIRPS_2024-05-05T20_03_17_935.fits,2024-05-05,60435.83591452264,CALIB,FP_FP
NIRPS_2024-05-05T20_04_19_242.fits,2024-05-05,60435.83662409214,CALIB,FP_FP
NIRPS_2024-05-05T20_05_20_549.fits,2024-05-05,60435.83733366264,CALIB,FP_FP
NIRPS_2024-05-05T20_12_01_868.fits,2024-05-05,60435.84326868359,CALIB,HCONE_FP
NIRPS_2024-05-05T20_17_30_700.fits,2024-05-05,60435.84707460039,CALIB,FP_HCONE
NIRPS_2024-05-05T20_22_59_531.fits,2024-05-05,60435.850880517086,CALIB,HCONE_HCONE
NIRPS_2024-05-05T22_27_22_739.fits,2024-05-05,60435.93574435799,HR1903,TELLU_SKY
NIRPS_2024-05-05T22_27_45_034.fits,2024-05-05,60435.93600239399,HR1903,TELLU_SKY
NIRPS_2024-05-05T22_28_07_327.fits,2024-05-05,60435.93626042949,HR1903,TELLU_SKY
NIRPS_2024-05-05T22_28_29_622.fits,2024-05-05,60435.93651846539,HR1903,TELLU_SKY
NIRPS_2024-05-05T22_28_51_917.fits,2024-05-05,60435.93677650089,HR1903,TELLU_SKY
NIRPS_2024-05-05T22_29_14_211.fits,2024-05-05,60435.93703453689,HR1903,TELLU_SKY
NIRPS_2024-05-05T22_29_36_505.fits,2024-05-05,60435.937292571885,HR1903,TELLU_SKY
NIRPS_2024-05-05T22_29_58_799.fits,2024-05-05,60435.937550607385,HR1903,TELLU_SKY
NIRPS_2024-05-05T22_30_21_094.fits,2024-05-05,60435.93780864289,HR1903,TELLU_SKY
NIRPS_2024-05-05T22_30_43_387.fits,2024-05-05,60435.93806667789,HR1903,TELLU_SKY
NIRPS_PATCHED_2024-05-05T12_00_47_599.fits,2024-05-05,60435.500905690526,CALIB,DARK_DARK
NIRPS_PATCHED_2024-05-05T12_02_00_052.fits,2024-05-05,60435.50174427203,CALIB,DARK_DARK
NIRPS_PATCHED_2024-05-05T12_03_12_505.fits,2024-05-05,60435.50258285203,CALIB,DARK_DARK
NIRPS_2024-05-06T12_09_06_475.fits,2024-05-06,60436.50655070566,CALIB,FLAT_DARK
NIRPS_2024-05-06T12_10_52_385.fits,2024-05-06,60436.50777651946,CALIB,DARK_FLAT
NIRPS_2024-05-06T12_12_43_862.fits,2024-05-06,60436.50906677376,CALIB,CALIB_FLAT_DARK
NIRPS_2024-05-06T12_13_34_023.fits,2024-05-06,60436.50964733366,CALIB,CALIB_FLAT_DARK
NIRPS_2024-05-06T12_14_24_183.fits,2024-05-06,60436.510227891755,CALIB,CALIB_FLAT_DARK
NIRPS_2024-05-06T12_15_14_344.fits,2024-05-06,60436.510808451756,CALIB,CALIB_FLAT_DARK
NIRPS_2024-05-06T12_16_04_504.fits,2024-05-06,60436.511389011655,CALIB,CALIB_FLAT_DARK
NIRPS_2024-05-06T12_16_54_664.fits,2024-05-06,60436.51196957026,CALIB,CALIB_FLAT_DARK
NIRPS_2024-05-06T12_17_44_825.fits,2024-05-06,60436.51255012926,CALIB,CALIB_FLAT_DARK
NIRPS_2024-05-06T12_18_34_985.fits,2024-05-06,60436.51313068786,CALIB,CALIB_FLAT_DARK
NIRPS_2024-05-06T12_19_25_145.fits,2024-05-06,60436.513711246356,CALIB,CALIB_FLAT_DARK
NIRPS_2024-05-06T12_20_15_306.fits,2024-05-06,60436.514291805855,CALIB,CALIB_FLAT_DARK
NIRPS_2024-05-06T12_21_55_636.fits,2024-05-06,60436.51545303616,CALIB,CALIB_DARK_FLAT
NIRPS_2024-05-06T12_22_45_796.fits,2024-05-06,60436.51603359466,CALIB,CALIB_DARK_FLAT
NIRPS_2024-05-06T12_23_35_956.fits,2024-05-06,60436.51661415366,CALIB,CALIB_DARK_FLAT
NIRPS_2024-05-06T12_24_26_116.fits,2024-05-06,60436.517194714055,CALIB,CALIB_DARK_FLAT
NIRPS_2024-05-06T12_25_16_277.fits,2024-05-06,60436.51777527356,CALIB,CALIB_DARK_FLAT
NIRPS_2024-05-06T12_26_06_437.fits,2024-05-06,60436.51835583256,CALIB,CALIB_DARK_FLAT
NIRPS_2024-05-06T12_26_56_598.fits,2024-05-06,60436.51893639206,CALIB,CALIB_DARK_FLAT
NIRPS_2024-05-06T12_27_46_758.fits,2024-05-06,60436.51951695156,CALIB,CALIB_DARK_FLAT
NIRPS_2024-05-06T12_28_36_918.fits,2024-05-06,60436.520097510554,CALIB,CALIB_DARK_FLAT
NIRPS_2024-05-06T12_29_27_079.fits,2024-05-06,60436.52067807006,CALIB,CALIB_DARK_FLAT
NIRPS_2024-05-06T12_51_11_284.fits,2024-05-06,60436.53577303946,CALIB,FLAT_FLAT
NIRPS_2024-05-06T12_54_31_942.fits,2024-05-06,60436.53815997134,CALIB,DARK_FP
NIRPS_2024-05-06T12_56_17_843.fits,2024-05-06,60436.539385690136,CALIB,FP_FP
NIRPS_2024-05-06T12_57_19_150.fits,2024-05-06,60436.54009525874,CALIB,FP_FP
NIRPS_2024-05-06T12_58_20_457.fits,2024-05-06,60436.54080482824,CALIB,FP_FP
NIRPS_2024-05-06T12_59_21_764.fits,2024-05-06,60436.54151439644,CALIB,FP_FP
NIRPS_2024-05-06T13_00_23_071.fits,2024-05-06,60436.542223965036,CALIB,FP_FP
NIRPS_2024-05-06T13_07_04_390.fits,2024-05-06,60436.548158978985,CALIB,HCONE_FP
NIRPS_2024-05-06T13_12_33_221.fits,2024-05-06,60436.55196489159,CALIB,FP_HCONE
NIRPS_2024-05-06T13_18_02_051.fits,2024-05-06,60436.555770805084,CALIB,HCONE_HCONE
NIRPS_2024-05-06T20_44_29_196.fits,2024-05-06,60436.86451707614,CALIB,FP_FP
NIRPS_2024-05-06T20_45_30_502.fits,2024-05-06,60436.86522664754,CALIB,FP_FP
NIRPS_2024-05-06T20_46_31_809.fits,2024-05-06,60436.865936218535,CALIB,FP_FP
NIRPS_2024-05-06T20_47_33_116.fits,2024-05-06,60436.86664578854,CALIB,FP_FP
NIRPS_2024-05-06T20_48_34_423.fits,2024-05-06,60436.86735535854,CALIB,FP_FP
NIRPS_2024-05-06T20_55_15_743.fits,2024-05-06,60436.87329038139,CALIB,HCONE_FP
NIRPS_2024-05-06T21_00_44_574.fits,2024-05-06,60436.877096294884,CALIB,FP_HCONE
NIRPS_2024-05-06T21_06_13_405.fits,2024-05-06,60436.88090220928,CALIB,HCONE_HCONE
NIRPS_2024-05-06T22_29_38_475.fits,2024-05-06,60436.93812169813,HR3131,TELLU_SKY
NIRPS_2024-05-06T22_32_20_100.fits,2024-05-06,60436.93999235502,HR3131,TELLU_SKY
NIRPS_2024-05-06T22_35_01_725.fits,2024-05-06,60436.94186301322,HR3131,TELLU_SKY
NIRPS_PATCHED_2024-05-06T12_00_55_988.fits,2024-05-06,60436.50100279673,CALIB,DARK_DARK
NIRPS_PATCHED_2024-05-06T12_02_08_441.fits,2024-05-06,60436.50184137683,CALIB,DARK_DARK
NIRPS_PATCHED_2024-05-06T12_03_20_895.fits,2024-05-06,60436.50267995593,CALIB,DARK_DARK
NIRPS_2024-05-07T12_08_58_503.fits,2024-05-07,60437.506458436255,CALIB,FLAT_DARK
NIRPS_2024-05-07T12_10_38_832.fits,2024-05-07,60437.50761966516,CALIB,DARK_FLAT
NIRPS_2024-05-07T12_12_30_311.fits,2024-05-07,60437.50890991946,CALIB,CALIB_FLAT_DARK
NIRPS_2024-05-07T12_13_20_471.fits,2024-05-07,60437.50949047896,CALIB,CALIB_FLAT_DARK
NIRPS_2024-05-07T12_14_10_631.fits,2024-05-07,60437.51007103846,CALIB,CALIB_FLAT_DARK
NIRPS_2024-05-07T12_15_00_792.fits,2024-05-07,60437.51065159836,CALIB,CALIB_FLAT_DARK
NIRPS_2024-05-07T12_15_50_952.fits,2024-05-07,60437.51123215836,CALIB,CALIB_FLAT_DARK
NIRPS_2024-05-07T12_16_41_112.fits,2024-05-07,60437.51181271786,CALIB,CALIB_FLAT_DARK
NIRPS_2024-05-07T12_17_31_273.fits,2024-05-07,60437.512393276855,CALIB,CALIB_FLAT_DARK
NIRPS_2024-05-07T12_18_21_433.fits,2024-05-07,60437.51297383676,CALIB,CALIB_FLAT_DARK
NIRPS_2024-05-07T12_19_11_594.fits,2024-05-07,60437.51355439626,CALIB,CALIB_FLAT_DARK
NIRPS_2024-05-07T12_20_01_753.fits,2024-05-07,60437.51413495526,CALIB,CALIB_FLAT_DARK
NIRPS_2024-05-07T12_21_42_084.fits,2024-05-07,60437.51529618556,CALIB,CALIB_DARK_FLAT
NIRPS_2024-05-07T12_22_32_244.fits,2024-05-07,60437.51587674416,CALIB,CALIB_DARK_FLAT
NIRPS_2024-05-07T12_23_22_404.fits,2024-05-07,60437.51645730356,CALIB,CALIB_DARK_FLAT
NIRPS_2024-05-07T12_24_12_565.fits,2024-05-07,60437.51703786306,CALIB,CALIB_DARK_FLAT
NIRPS_2024-05-07T12_25_02_725.fits,2024-05-07,60437.51761842256,CALIB,CALIB_DARK_FLAT
NIRPS_2024-05-07T12_25_52_885.fits,2024-05-07,60437.51819898256,CALIB,CALIB_DARK_FLAT
NIRPS_2024-05-07T12_26_43_046.fits,2024-05-07,60437.518779541555,CALIB,CALIB_DARK_FLAT
NIRPS_2024-05-07T12_27_33_206.fits,2024-05-07,60437.51936010106,CALIB,CALIB_DARK_FLAT
NIRPS_2024-05-07T12_28_23_366.fits,2024-05-07,60437.51994066046,CALIB,CALIB_DARK_FLAT
NIRPS_2024-05-07T12_29_13_527.fits,2024-05-07,60437.52052121996,CALIB,CALIB_DARK_FLAT
NIRPS_2024-05-07T12_50_57_732.fits,2024-05-07,60437.535616188456,CALIB,FLAT_FLAT
NIRPS_2024-05-07T12_54_18_389.fits,2024-05-07,60437.53800312034,CALIB,DARK_FP
NIRPS_2024-05-07T12_56_04_292.fits,2024-05-07,60437.539228839036,CALIB,FP_FP
NIRPS_2024-05-07T12_57_05_598.fits,2024-05-07,60437.53993840774,CALIB,FP_FP
NIRPS_2024-05-07T12_58_06_905.fits,2024-05-07,60437.540647977235,CALIB,FP_FP
NIRPS_2024-05-07T12_59_08_212.fits,2024-05-07,60437.54135754634,CALIB,FP_FP
NIRPS_2024-05-07T13_00_09_519.fits,2024-05-07,60437.542067115835,CALIB,FP_FP
NIRPS_2024-05-07T13_06_50_839.fits,2024-05-07,60437.548002136886,CALIB,HCONE_FP
NIRPS_2024-05-07T13_12_19_670.fits,2024-05-07,60437.55180805179,CALIB,FP_HCONE
NIRPS_2024-05-07T13_17_48_501.fits,2024-05-07,60437.55561396758,CALIB,HCONE_HCONE
NIRPS_2024-05-07T15_57_51_891.fits,2024-05-07,60437.66547419384,CALIB,FP_FP
NIRPS_2024-05-07T15_58_53_198.fits,2024-05-07,60437.666183762936,CALIB,FP_FP
NIRPS_2024-05-07T15_59_54_504.fits,2024-05-07,60437.66689333204,CALIB,FP_FP
NIRPS_2024-05-07T16_00_55_810.fits,2024-05-07,60437.66760289974,CALIB,FP_FP
NIRPS_2024-05-07T16_01_57_117.fits,2024-05-07,60437.66831246874,CALIB,FP_FP
NIRPS_2024-05-07T16_08_38_437.fits,2024-05-07,60437.674247482784,CALIB,HCONE_FP
NIRPS_2024-05-07T16_14_07_267.fits,2024-05-07,60437.67805339669,CALIB,FP_HCONE
NIRPS_2024-05-07T16_19_36_099.fits,2024-05-07,60437.681859309785,CALIB,HCONE_HCONE
NIRPS_PATCHED_2024-05-07T12_00_48_017.fits,2024-05-07,60437.500910533425,CALIB,DARK_DARK
NIRPS_PATCHED_2024-05-07T12_02_00_470.fits,2024-05-07,60437.50174911163,CALIB,DARK_DARK
NIRPS_PATCHED_2024-05-07T12_03_12_923.fits,2024-05-07,60437.502587690324,CALIB,DARK_DARK
NIRPS_2024-05-08T12_08_47_369.fits,2024-05-08,60438.50632957576,CALIB,FLAT_DARK
NIRPS_2024-05-08T12_10_27_699.fits,2024-05-08,60438.50749080316,CALIB,DARK_FLAT
NIRPS_2024-05-08T12_12_19_177.fits,2024-05-08,60438.50878105606,CALIB,CALIB_FLAT_DARK
NIRPS_2024-05-08T12_13_09_337.fits,2024-05-08,60438.509361615055,CALIB,CALIB_FLAT_DARK
NIRPS_2024-05-08T12_13_59_497.fits,2024-05-08,60438.50994217506,CALIB,CALIB_FLAT_DARK
NIRPS_2024-05-08T12_14_49_657.fits,2024-05-08,60438.51052273406,CALIB,CALIB_FLAT_DARK
NIRPS_2024-05-08T12_15_39_818.fits,2024-05-08,60438.51110329306,CALIB,CALIB_FLAT_DARK
NIRPS_2024-05-08T12_16_29_978.fits,2024-05-08,60438.511683851655,CALIB,CALIB_FLAT_DARK
NIRPS_2024-05-08T12_17_20_138.fits,2024-05-08,60438.51226441016,CALIB,CALIB_FLAT_DARK
NIRPS_2024-05-08T12_18_10_299.fits,2024-05-08,60438.51284497106,CALIB,CALIB_FLAT_DARK
NIRPS_2024-05-08T12_19_00_459.fits,2024-05-08,60438.51342553056,CALIB,CALIB_FLAT_DARK
NIRPS_2024-05-08T12_19_50_620.fits,2024-05-08,60438.51400608956,CALIB,CALIB_FLAT_DARK
NIRPS_2024-05-08T12_21_30_950.fits,2024-05-08,60438.515167319856,CALIB,CALIB_DARK_FLAT
NIRPS_2024-05-08T12_22_21_110.fits,2024-05-08,60438.515747879355,CALIB,CALIB_DARK_FLAT
NIRPS_2024-05-08T12_23_11_271.fits,2024-05-08,60438.51632843836,CALIB,CALIB_DARK_FLAT
NIRPS_2024-05-08T12_24_01_431.fits,2024-05-08,60438.51690899736,CALIB,CALIB_DARK_FLAT
NIRPS_2024-05-08T12_24_51_591.fits,2024-05-08,60438.51748955636,CALIB,CALIB_DARK_FLAT
NIRPS_2024-05-08T12_25_41_752.fits,2024-05-08,60438.518070116756,CALIB,CALIB_DARK_FLAT
NIRPS_2024-05-08T12_26_31_912.fits,2024-05-08,60438.518650675855,CALIB,CALIB_DARK_FLAT
NIRPS_2024-05-08T12_27_22_073.fits,2024-05-08,60438.51923123536,CALIB,CALIB_DARK_FLAT
NIRPS_2024-05-08T12_28_12_233.fits,2024-05-08,60438.519811795755,CALIB,CALIB_DARK_FLAT
NIRPS_2024-05-08T12_29_02_393.fits,2024-05-08,60438.52039235526,CALIB,CALIB_DARK_FLAT
NIRPS_2024-05-08T12_50_46_599.fits,2024-05-08,60438.53548733206,CALIB,FLAT_FLAT
NIRPS_2024-05-08T12_54_07_257.fits,2024-05-08,60438.537874266236,CALIB,DARK_FP
NIRPS_2024-05-08T12_55_53_159.fits,2024-05-08,60438.539099983136,CALIB,FP_FP
NIRPS_2024-05-08T12_56_54_466.fits,2024-05-08,60438.53980955174,CALIB,FP_FP
NIRPS_2024-05-08T12_57_55_773.fits,2024-05-08,60438.540519121736,CALIB,FP_FP
NIRPS_2024-05-08T12_58_57_079.fits,2024-05-08,60438.54122868994,CALIB,FP_FP
NIRPS_2024-05-08T12_59_58_385.fits,2024-05-08,60438.54193825904,CALIB,FP_FP
NIRPS_2024-05-08T13_06_39_705.fits,2024-05-08,60438.547873273485,CALIB,HCONE_FP
NIRPS_2024-05-08T13_12_08_535.fits,2024-05-08,60438.551679183685,CALIB,FP_HCONE
NIRPS_2024-05-08T13_17_37_366.fits,2024-05-08,60438.55548509528,CALIB,HCONE_HCONE
